Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
326,0.0017487643,0.997096,0.0219285046,0.97702
327,0.0017479113,0.997092,0.0219330881,0.97718
328,0.0017477995,0.997096,0.0219345628,0.97708
329,0.0017471883,0.997104,0.0219304098,0.97702
330,0.0017463465,0.997104,0.0219298188,0.97706
331,0.001746051,0.997104,0.0219506311,0.9771
332,0.001745303,0.9971,0.0219305617,0.97696
333,0.0017448536,0.9971,0.0219432713,0.97694
334,0.0017441818,0.997104,0.0219402847,0.977
335,0.0017431975,0.997104,0.0219351605,0.97714
336,0.0017420258,0.997104,0.021916842,0.97706
337,0.0017418606,0.997108,0.0219048056,0.97716
338,0.0017376304,0.997104,0.0219456585,0.97696
339,0.0017363374,0.997104,0.0219335464,0.97706
340,0.0017354716,0.997112,0.0219442888,0.977
341,0.001734824,0.997116,0.0219488182,0.97722
342,0.0017337968,0.997116,0.0219445522,0.97714
343,0.0017331516,0.997116,0.0219373154,0.9771
344,0.0017325675,0.997116,0.02195769,0.97702
345,0.0017316887,0.997116,0.0219421599,0.97714
346,0.0017304175,0.99712,0.0219602653,0.97704
347,0.0017286764,0.997116,0.0219607057,0.97702
348,0.0017267069,0.997124,0.0219543211,0.9771
349,0.0017256358,0.997124,0.0219665018,0.9771
350,0.0017244662,0.997132,0.0219667711,0.9771
351,0.0017237161,0.997132,0.0219687919,0.97716
352,0.0017225028,0.997128,0.021972121,0.97696
353,0.0017213033,0.997132,0.0219737448,0.97712
354,0.0017214454,0.997132,0.021997904,0.97712
355,0.0017198681,0.997132,0.0219876763,0.9772
356,0.0017182068,0.997132,0.0219824307,0.97704
357,0.0017173412,0.997136,0.0219831847,0.9771
358,0.0017164561,0.997132,0.0219820399,0.97704
359,0.0017153681,0.997132,0.0219839403,0.97718
360,0.0017146564,0.997136,0.0219888206,0.97704
361,0.0017135554,0.997132,0.0219775882,0.97718
362,0.0017139471,0.997136,0.0219961015,0.97714
363,0.0017115294,0.997136,0.0219814365,0.97722
364,0.0017129949,0.997136,0.0220097674,0.9771
365,0.001710272,0.997136,0.02198485,0.97698
366,0.0017096497,0.997136,0.0219846317,0.97708
367,0.0017089048,0.997136,0.0219891292,0.97722
368,0.0017077305,0.997136,0.0219904358,0.97702
369,0.0017068059,0.99714,0.0219857914,0.97714
370,0.0017061153,0.99714,0.0219998317,0.97718
371,0.0017048863,0.997144,0.0219900777,0.977
372,0.0017054383,0.99714,0.0220145786,0.9771
373,0.00170317,0.997144,0.0220013668,0.97702
374,0.0017027602,0.997144,0.0219907321,0.97714
375,0.0017022023,0.99714,0.0220054996,0.97704
376,0.0017013554,0.997144,0.0220108959,0.97694
377,0.0017005976,0.997144,0.022015497,0.97692
378,0.0016998591,0.997148,0.0220037019,0.9772
379,0.0016992832,0.997144,0.0220066638,0.97704
380,0.0016988075,0.997144,0.0219955507,0.97708
381,0.0016984642,0.997144,0.0220078979,0.97694
382,0.0016982106,0.997144,0.0219949594,0.97712
383,0.001697906,0.997144,0.022000026,0.9771
384,0.001697626,0.997144,0.0220094069,0.97698
385,0.0016972928,0.997144,0.0219933014,0.97706
386,0.0016969828,0.997144,0.0220103234,0.9771
387,0.0016967702,0.997144,0.0220015337,0.977
388,0.0016964384,0.997144,0.022007337,0.9771
389,0.0016960619,0.997144,0.0220058824,0.97698
390,0.0016958378,0.997144,0.0220083887,0.97696
391,0.0016954895,0.997144,0.0220042532,0.97696
392,0.0016952111,0.997144,0.0220014504,0.97706
393,0.0016950161,0.997144,0.0220073364,0.9771
394,0.0016947935,0.997144,0.0220098629,0.97718
395,0.0016944358,0.997144,0.0220085366,0.97706
396,0.0016941957,0.997144,0.0220046137,0.97702
397,0.0016939063,0.997144,0.022007732,0.97708
398,0.0016937144,0.997144,0.0220037403,0.97702
399,0.0016933828,0.997144,0.0220117088,0.97694
